dataset,dataset_id,method,result_layer,fold,cell_type,n_in,n_out,source_key,effect_formula,variance_ddof,split_artifact_id,truth_artifact_id,prediction_artifact_id,prediction_audit_artifact_id,label_artifact_id,test_gene_count,valid_effect_pair_count,invalid_effect_pair_count,true_positive_gene_count,predicted_positive_gene_count,effect_spearman,effect_mae,true_top20_gene_count,predicted_top20_gene_count,top20_overlap_count,true_top50_gene_count,predicted_top50_gene_count,top50_overlap_count
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,1,Neural Stem,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1953,47,89,217,0.13830501112606133,0.51866494865822421,20,20,1,50,50,3
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,1,Neuroblast,128,785,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1953,47,62,196,0.10073426940040979,0.7129870624458452,20,20,0,50,50,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,1,Oligodendrocyte,41,872,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1953,47,1104,676,0.34776244774586468,0.60085041569814002,20,20,7,50,50,21
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stPlus,raw_identity,1,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.stPlus,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1849,151,941,635,0.11658188843835535,0.31682192723031855,20,20,0,50,50,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stPlus,raw_identity,1,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.stPlus,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1849,151,735,1255,-0.13596669541598114,0.66234982982847246,20,20,0,50,50,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stPlus,raw_identity,1,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.stPlus,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1849,151,251,622,0.21681857695546156,0.33667554099484664,20,20,0,50,50,1
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stPlus,raw_identity,1,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.stPlus,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1849,151,221,526,0.13265905906084377,0.36752768655979778,20,20,0,50,50,5
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stPlus,raw_identity,1,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.stPlus,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1849,151,1762,1275,0.40876570835970671,0.7291324359418816,20,20,0,50,50,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stPlus,raw_identity,1,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.stPlus,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1849,151,1455,1268,0.24488831342464334,0.39364581860140058,20,20,0,50,50,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,stPlus,raw_identity,1,Microglia,30,883,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold1.stPlus,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1849,151,196,571,0.16200072285570805,0.35491846842120395,20,20,1,50,50,3
